TS	Time	Phase	Temps
2012-04-26 12:52:45.686	3165.42	-78.447	310.22
2012-04-26 12:52:45.886	3165.62	-79.263	310.22
2012-04-26 12:52:46.086	3165.82	-78.804	310.22
2012-04-26 12:52:46.296	3166.03	-78.364	310.23
2012-04-26 12:52:46.496	3166.23	-77.645	310.23
2012-04-26 12:52:46.696	3166.43	-79.004	310.23
2012-04-26 12:52:46.886	3166.62	-78.571	310.23
2012-04-26 12:52:47.086	3166.82	-77.667	310.23
2012-04-26 12:52:47.296	3167.03	-77.34	310.23
2012-04-26 12:52:47.496	3167.23	-77.323	310.23
2012-04-26 12:52:47.696	3167.43	-78.223	310.23
2012-04-26 12:52:47.906	3167.64	-77.66	310.23
2012-04-26 12:52:48.106	3167.84	-77.771	310.23
2012-04-26 12:52:48.296	3168.03	-79.4	310.23
2012-04-26 12:52:48.496	3168.23	-78.355	310.23
2012-04-26 12:52:48.696	3168.43	-77.919	310.23
2012-04-26 12:52:48.906	3168.64	-77.955	310.23
2012-04-26 12:52:49.106	3168.84	-77.872	310.23
2012-04-26 12:52:49.306	3169.04	-77.87	310.23
2012-04-26 12:52:49.516	3169.25	-77.62	310.23
2012-04-26 12:52:49.696	3169.43	-78.226	310.23
2012-04-26 12:52:49.906	3169.64	-79.056	310.23
2012-04-26 12:52:50.106	3169.84	-78.01	310.24
2012-04-26 12:52:50.306	3170.04	-77.538	310.24
2012-04-26 12:52:50.516	3170.25	-77.518	310.24
2012-04-26 12:52:50.716	3170.45	-78.11	310.24
2012-04-26 12:52:50.916	3170.65	-78.48	310.24
2012-04-26 12:52:51.106	3170.84	-77.837	310.24
2012-04-26 12:52:51.306	3171.04	-77.966	310.24
2012-04-26 12:52:51.516	3171.25	-77.504	310.23
2012-04-26 12:52:51.716	3171.45	-78.272	310.23
2012-04-26 12:52:51.916	3171.65	-78.185	310.23
2012-04-26 12:52:52.116	3171.85	-78.062	310.23
2012-04-26 12:52:52.306	3172.04	-77.84	310.23
2012-04-26 12:52:52.516	3172.25	-78.048	310.23
2012-04-26 12:52:52.716	3172.45	-79.18	310.23
2012-04-26 12:52:52.916	3172.65	-78.623	310.23
2012-04-26 12:52:53.116	3172.85	-78.141	310.23
2012-04-26 12:52:53.326	3173.06	-78.247	310.23
2012-04-26 12:52:53.526	3173.26	-78.532	310.23
2012-04-26 12:52:53.716	3173.45	-78.395	310.23
2012-04-26 12:52:53.916	3173.65	-78.818	310.23
2012-04-26 12:52:54.116	3173.85	-78.155	310.23
2012-04-26 12:52:54.326	3174.06	-79.004	310.23
2012-04-26 12:52:54.526	3174.26	-78.72	310.22
2012-04-26 12:52:54.726	3174.46	-78.553	310.22
2012-04-26 12:52:54.936	3174.67	-78.845	310.22
2012-04-26 12:52:55.116	3174.85	-78.092	310.22
2012-04-26 12:52:55.326	3175.06	-78.469	310.22
2012-04-26 12:52:55.526	3175.26	-78.882	310.22
2012-04-26 12:52:55.726	3175.46	-78.207	310.22
2012-04-26 12:52:55.936	3175.67	-79.179	310.22
2012-04-26 12:52:56.136	3175.87	-77.973	310.22
2012-04-26 12:52:56.336	3176.07	-78.953	310.22
2012-04-26 12:52:56.526	3176.26	-77.563	310.23
2012-04-26 12:52:56.726	3176.46	-78.034	310.23
2012-04-26 12:52:56.936	3176.67	-78.163	310.23
2012-04-26 12:52:57.136	3176.87	-78.897	310.23
2012-04-26 12:52:57.336	3177.07	-79.007	310.22
2012-04-26 12:52:57.546	3177.28	-78.835	310.22
2012-04-26 12:52:57.746	3177.48	-78.768	310.22
2012-04-26 12:52:57.936	3177.67	-77.565	310.23
2012-04-26 12:52:58.136	3177.87	-78.173	310.23
2012-04-26 12:52:58.336	3178.07	-78.121	310.23
2012-04-26 12:52:58.546	3178.28	-78.649	310.23
2012-04-26 12:52:58.746	3178.48	-77.817	310.23
2012-04-26 12:52:58.946	3178.68	-78.468	310.23
2012-04-26 12:52:59.136	3178.87	-78.174	310.23
2012-04-26 12:52:59.336	3179.07	-77.635	310.23
2012-04-26 12:52:59.546	3179.28	-77.671	310.23
2012-04-26 12:52:59.746	3179.48	-77.957	310.23
2012-04-26 12:52:59.946	3179.68	-79.913	310.23
2012-04-26 12:53:00.156	3179.89	-78.082	310.23
2012-04-26 12:53:00.356	3180.09	-78.066	310.22
2012-04-26 12:53:00.556	3180.29	-78.051	310.22
2012-04-26 12:53:00.746	3180.48	-76.725	310.22
2012-04-26 12:53:00.946	3180.68	-78.135	310.22
2012-04-26 12:53:01.156	3180.89	-76.71	310.22
2012-04-26 12:53:01.356	3181.09	-77.07	310.22
2012-04-26 12:53:01.556	3181.29	-77.065	310.22
2012-04-26 12:53:01.766	3181.5	-77.259	310.22
2012-04-26 12:53:01.966	3181.7	-76.975	310.22
2012-04-26 12:53:02.156	3181.89	-77.259	310.23
2012-04-26 12:53:02.356	3182.09	-77.852	310.23
2012-04-26 12:53:02.556	3182.29	-77.709	310.22
2012-04-26 12:53:02.766	3182.5	-77.916	310.22
2012-04-26 12:53:02.966	3182.7	-77.639	310.22
2012-04-26 12:53:03.166	3182.9	-77.043	310.22
2012-04-26 12:53:03.356	3183.09	-77.646	310.23
2012-04-26 12:53:03.556	3183.29	-77.673	310.23
2012-04-26 12:53:03.766	3183.5	-76.828	310.22
2012-04-26 12:53:03.966	3183.7	-77.296	310.22
2012-04-26 12:53:04.166	3183.9	-77.672	310.22
2012-04-26 12:53:04.366	3184.1	-77.948	310.22
2012-04-26 12:53:04.576	3184.31	-77.166	310.22
2012-04-26 12:53:04.766	3184.5	-77.976	310.22
2012-04-26 12:53:04.966	3184.7	-79.057	310.22
2012-04-26 12:53:05.166	3184.9	-78.005	310.22
2012-04-26 12:53:05.366	3185.1	-77.47	310.22
2012-04-26 12:53:05.576	3185.31	-78.285	310.21
2012-04-26 12:53:05.776	3185.51	-76.965	310.21
2012-04-26 12:53:05.976	3185.71	-77.861	310.22
2012-04-26 12:53:06.166	3185.9	-77.808	310.22
2012-04-26 12:53:06.366	3186.1	-77.948	310.22
2012-04-26 12:53:06.576	3186.31	-78.912	310.22
2012-04-26 12:53:06.776	3186.51	-77.91	310.22
2012-04-26 12:53:06.976	3186.71	-77.966	310.22
2012-04-26 12:53:07.186	3186.92	-78.001	310.22
2012-04-26 12:53:07.386	3187.12	-77.737	310.22
2012-04-26 12:53:07.576	3187.31	-77.865	310.22
2012-04-26 12:53:07.776	3187.51	-78.352	310.22
2012-04-26 12:53:07.976	3187.71	-78.461	310.22
2012-04-26 12:53:08.186	3187.92	-77.505	310.22
2012-04-26 12:53:08.386	3188.12	-77.633	310.22
2012-04-26 12:53:08.586	3188.32	-78.034	310.22
2012-04-26 12:53:08.776	3188.51	-77.294	310.22
2012-04-26 12:53:08.976	3188.71	-77.957	310.22
2012-04-26 12:53:09.186	3188.92	-78.433	310.22
2012-04-26 12:53:09.386	3189.12	-78.658	310.22
2012-04-26 12:53:09.586	3189.32	-77.69	310.22
2012-04-26 12:53:09.796	3189.53	-77.435	310.21
2012-04-26 12:53:09.996	3189.73	-78.049	310.21
2012-04-26 12:53:10.186	3189.92	-77.951	310.22
2012-04-26 12:53:10.386	3190.12	-77.419	310.22
2012-04-26 12:53:10.586	3190.32	-78.119	310.22
2012-04-26 12:53:10.796	3190.53	-78.555	310.22
2012-04-26 12:53:10.996	3190.73	-78.268	310.22
2012-04-26 12:53:11.196	3190.93	-78.155	310.22
2012-04-26 12:53:11.386	3191.12	-77.897	310.22
2012-04-26 12:53:11.586	3191.32	-79.198	310.22
2012-04-26 12:53:11.796	3191.53	-78.7	310.22
2012-04-26 12:53:11.996	3191.73	-78.546	310.22
2012-04-26 12:53:12.196	3191.93	-78.61	310.22
2012-04-26 12:53:12.406	3192.14	-77.556	310.22
2012-04-26 12:53:12.606	3192.34	-79.05	310.22
2012-04-26 12:53:12.796	3192.53	-78.423	310.23
2012-04-26 12:53:12.996	3192.73	-78.696	310.23
2012-04-26 12:53:13.196	3192.93	-77.364	310.24
2012-04-26 12:53:13.406	3193.14	-78.516	310.24
2012-04-26 12:53:13.606	3193.34	-78.74	310.24
2012-04-26 12:53:13.806	3193.54	-78.386	310.24
2012-04-26 12:53:14.016	3193.75	-78.654	310.24
2012-04-26 12:53:14.196	3193.93	-79.277	310.24
2012-04-26 12:53:14.406	3194.14	-78.671	310.24
2012-04-26 12:53:14.606	3194.34	-78.065	310.23
2012-04-26 12:53:14.806	3194.54	-78.339	310.23
2012-04-26 12:53:15.016	3194.75	-77.356	310.23
2012-04-26 12:53:15.216	3194.95	-78.405	310.23
2012-04-26 12:53:15.416	3195.15	-78.335	310.23
2012-04-26 12:53:15.606	3195.34	-78.8	310.23
2012-04-26 12:53:15.806	3195.54	-79.448	310.23
2012-04-26 12:53:16.016	3195.75	-77.935	310.23
2012-04-26 12:53:16.216	3195.95	-78.024	310.22
2012-04-26 12:53:16.416	3196.15	-78.266	310.22
2012-04-26 12:53:16.616	3196.35	-79.166	310.22
2012-04-26 12:53:16.806	3196.54	-78.174	310.22
2012-04-26 12:53:17.016	3196.75	-78.129	310.22
2012-04-26 12:53:17.216	3196.95	-78.343	310.22
2012-04-26 12:53:17.416	3197.15	-77.087	310.23
2012-04-26 12:53:17.616	3197.35	-78.1	310.23
2012-04-26 12:53:17.826	3197.56	-78.032	310.23
2012-04-26 12:53:18.026	3197.76	-77.892	310.23
2012-04-26 12:53:18.216	3197.95	-79.006	310.23
2012-04-26 12:53:18.416	3198.15	-78.287	310.23
2012-04-26 12:53:18.616	3198.35	-78.668	310.23
2012-04-26 12:53:18.826	3198.56	-78.218	310.23
2012-04-26 12:53:19.026	3198.76	-77.905	310.23
2012-04-26 12:53:19.226	3198.96	-78.737	310.23
2012-04-26 12:53:19.436	3199.17	-78.207	310.23
2012-04-26 12:53:19.616	3199.35	-78.013	310.23
2012-04-26 12:53:19.826	3199.56	-78.012	310.23
2012-04-26 12:53:20.026	3199.76	-77.679	310.23
2012-04-26 12:53:20.226	3199.96	-78.362	310.23
2012-04-26 12:53:20.436	3200.17	-78.648	310.23
2012-04-26 12:53:20.636	3200.37	-78.693	310.23
2012-04-26 12:53:20.836	3200.57	-77.914	310.23
2012-04-26 12:53:21.026	3200.76	-78.754	310.23
2012-04-26 12:53:21.226	3200.96	-78.638	310.23
2012-04-26 12:53:21.436	3201.17	-78.708	310.23
2012-04-26 12:53:21.636	3201.37	-77.912	310.23
2012-04-26 12:53:21.836	3201.57	-78.626	310.23
2012-04-26 12:53:22.046	3201.78	-77.942	310.23
2012-04-26 12:53:22.246	3201.98	-79.165	310.23
2012-04-26 12:53:22.436	3202.17	-78.008	310.23
2012-04-26 12:53:22.636	3202.37	-78.36	310.23
2012-04-26 12:53:22.836	3202.57	-78.009	310.23
2012-04-26 12:53:23.046	3202.78	-77.41	310.24
2012-04-26 12:53:23.246	3202.98	-79.436	310.24
2012-04-26 12:53:23.446	3203.18	-78.505	310.24
2012-04-26 12:53:23.636	3203.37	-77.849	310.24
2012-04-26 12:53:23.836	3203.57	-78.402	310.23
2012-04-26 12:53:24.046	3203.78	-77.062	310.23
2012-04-26 12:53:24.246	3203.98	-78.31	310.23
2012-04-26 12:53:24.446	3204.18	-77.765	310.23
2012-04-26 12:53:24.656	3204.39	-78.588	310.22
2012-04-26 12:53:24.856	3204.59	-77.274	310.22
2012-04-26 12:53:25.046	3204.78	-78.168	310.22
2012-04-26 12:53:25.246	3204.98	-78.357	310.23
2012-04-26 12:53:25.446	3205.18	-77.922	310.23
2012-04-26 12:53:25.656	3205.39	-77.784	310.22
2012-04-26 12:53:25.856	3205.59	-78.394	310.22
2012-04-26 12:53:26.056	3205.79	-79.183	310.23
2012-04-26 12:53:26.266	3206	-77.835	310.23
2012-04-26 12:53:26.446	3206.18	-77.962	310.23
2012-04-26 12:53:26.656	3206.39	-77.867	310.23
2012-04-26 12:53:26.856	3206.59	-78.061	310.23
2012-04-26 12:53:27.056	3206.79	-78.498	310.23
2012-04-26 12:53:27.266	3207	-79.302	310.23
2012-04-26 12:53:27.466	3207.2	-79.149	310.23
2012-04-26 12:53:27.666	3207.4	-78.959	310.23
2012-04-26 12:53:27.856	3207.59	-78.612	310.23
2012-04-26 12:53:28.056	3207.79	-78.45	310.23
2012-04-26 12:53:28.266	3208	-79.002	310.23
2012-04-26 12:53:28.466	3208.2	-78.406	310.23
2012-04-26 12:53:28.666	3208.4	-78.556	310.23
2012-04-26 12:53:28.866	3208.6	-79.544	310.23
2012-04-26 12:53:29.056	3208.79	-77.953	310.22
2012-04-26 12:53:29.266	3209	-78.851	310.22
2012-04-26 12:53:29.466	3209.2	-78.491	310.22
2012-04-26 12:53:29.666	3209.4	-78.767	310.22
2012-04-26 12:53:29.866	3209.6	-77.225	310.22
2012-04-26 12:53:30.076	3209.81	-78.736	310.22
2012-04-26 12:53:30.276	3210.01	-79.088	310.22
2012-04-26 12:53:30.466	3210.2	-78.463	310.22
2012-04-26 12:53:30.666	3210.4	-78.516	310.22
2012-04-26 12:53:30.866	3210.6	-80.123	310.22
2012-04-26 12:53:31.076	3210.81	-79.283	310.22
2012-04-26 12:53:31.276	3211.01	-78.434	310.22
2012-04-26 12:53:31.476	3211.21	-78.536	310.22
2012-04-26 12:53:31.686	3211.42	-78.223	310.22
2012-04-26 12:53:31.866	3211.6	-78.765	310.22
2012-04-26 12:53:32.076	3211.81	-79.123	310.22
2012-04-26 12:53:32.276	3212.01	-78.821	310.22
2012-04-26 12:53:32.476	3212.21	-79.759	310.22
2012-04-26 12:53:32.686	3212.42	-79.157	310.22
2012-04-26 12:53:32.886	3212.62	-77.769	310.22
2012-04-26 12:53:33.086	3212.82	-78.086	310.22
2012-04-26 12:53:33.276	3213.01	-78.468	310.23
2012-04-26 12:53:33.476	3213.21	-78.725	310.23
2012-04-26 12:53:33.686	3213.42	-77.534	310.22
2012-04-26 12:53:33.886	3213.62	-79.006	310.22
2012-04-26 12:53:34.086	3213.82	-77.943	310.23
2012-04-26 12:53:34.296	3214.03	-78.431	310.23
2012-04-26 12:53:34.496	3214.23	-78.325	310.23
2012-04-26 12:53:34.686	3214.42	-77.997	310.22
2012-04-26 12:53:34.886	3214.62	-78.754	310.22
2012-04-26 12:53:35.086	3214.82	-78.654	310.22
2012-04-26 12:53:35.296	3215.03	-78.656	310.22
2012-04-26 12:53:35.496	3215.23	-78.879	310.22
2012-04-26 12:53:35.696	3215.43	-77.801	310.22
2012-04-26 12:53:35.886	3215.62	-78.339	310.22
2012-04-26 12:53:36.086	3215.82	-78.7	310.22
2012-04-26 12:53:36.296	3216.03	-78.287	310.22
2012-04-26 12:53:36.496	3216.23	-77.864	310.22
2012-04-26 12:53:36.696	3216.43	-78.169	310.23
2012-04-26 12:53:36.906	3216.64	-78.14	310.23
2012-04-26 12:53:37.106	3216.84	-77.708	310.23
2012-04-26 12:53:37.296	3217.03	-77.516	310.23
2012-04-26 12:53:37.496	3217.23	-78.624	310.23
2012-04-26 12:53:37.696	3217.43	-78.368	310.23
2012-04-26 12:53:37.906	3217.64	-77.783	310.23
2012-04-26 12:53:38.106	3217.84	-77.996	310.23
2012-04-26 12:53:38.306	3218.04	-78.228	310.23
2012-04-26 12:53:38.516	3218.25	-78.925	310.23
2012-04-26 12:53:38.696	3218.43	-78.614	310.23
2012-04-26 12:53:38.906	3218.64	-78.788	310.23
2012-04-26 12:53:39.106	3218.84	-78.599	310.23
2012-04-26 12:53:39.306	3219.04	-78.408	310.23
2012-04-26 12:53:39.516	3219.25	-78.888	310.23
2012-04-26 12:53:39.716	3219.45	-78.789	310.23
2012-04-26 12:53:39.916	3219.65	-79.379	310.23
2012-04-26 12:53:40.106	3219.84	-79.481	310.23
2012-04-26 12:53:40.306	3220.04	-79.09	310.23
2012-04-26 12:53:40.516	3220.25	-79.337	310.23
2012-04-26 12:53:40.716	3220.45	-78.009	310.23
2012-04-26 12:53:40.916	3220.65	-79.222	310.23
2012-04-26 12:53:41.116	3220.85	-79.127	310.23
2012-04-26 12:53:41.306	3221.04	-79.555	310.23
2012-04-26 12:53:41.516	3221.25	-78.764	310.23
2012-04-26 12:53:41.716	3221.45	-79.287	310.23
2012-04-26 12:53:41.916	3221.65	-78.843	310.23
2012-04-26 12:53:42.116	3221.85	-78.504	310.23
2012-04-26 12:53:42.326	3222.06	-78.677	310.23
2012-04-26 12:53:42.526	3222.26	-79.264	310.23
2012-04-26 12:53:42.716	3222.45	-79.095	310.23
2012-04-26 12:53:42.916	3222.65	-78.564	310.23
2012-04-26 12:53:43.116	3222.85	-78.586	310.23
2012-04-26 12:53:43.326	3223.06	-78.038	310.23
2012-04-26 12:53:43.526	3223.26	-77.938	310.23
2012-04-26 12:53:43.726	3223.46	-78.752	310.23
2012-04-26 12:53:43.936	3223.67	-79.101	310.23
2012-04-26 12:53:44.116	3223.85	-79.664	310.23
2012-04-26 12:53:44.326	3224.06	-78.995	310.23
2012-04-26 12:53:44.526	3224.26	-79.178	310.23
2012-04-26 12:53:44.726	3224.46	-78.417	310.23
2012-04-26 12:53:44.936	3224.67	-78.319	310.23
2012-04-26 12:53:45.136	3224.87	-78.887	310.23
2012-04-26 12:53:45.336	3225.07	-78.533	310.23
2012-04-26 12:53:45.526	3225.26	-79.1	310.23
2012-04-26 12:53:45.726	3225.46	-77.957	310.23
2012-04-26 12:53:45.936	3225.67	-78.683	310.23
2012-04-26 12:53:46.136	3225.87	-78.554	310.23
2012-04-26 12:53:46.336	3226.07	-78.309	310.23
2012-04-26 12:53:46.546	3226.28	-78.314	310.22
2012-04-26 12:53:46.746	3226.48	-78.495	310.22
2012-04-26 12:53:46.936	3226.67	-78.742	310.22
2012-04-26 12:53:47.136	3226.87	-77.763	310.22
2012-04-26 12:53:47.336	3227.07	-77.986	310.22
2012-04-26 12:53:47.546	3227.28	-79.318	310.22
2012-04-26 12:53:47.746	3227.48	-78.457	310.23
2012-04-26 12:53:47.946	3227.68	-78.12	310.23
2012-04-26 12:53:48.136	3227.87	-78.231	310.22
2012-04-26 12:53:48.336	3228.07	-77.979	310.22
2012-04-26 12:53:48.546	3228.28	-78.44	310.22
2012-04-26 12:53:48.746	3228.48	-78.984	310.22
2012-04-26 12:53:48.946	3228.68	-79.404	310.22
2012-04-26 12:53:49.156	3228.89	-79.953	310.22
2012-04-26 12:53:49.356	3229.09	-78.816	310.22
2012-04-26 12:53:49.546	3229.28	-78.092	310.22
2012-04-26 12:53:49.746	3229.48	-77.99	310.22
2012-04-26 12:53:49.946	3229.68	-77.85	310.22
2012-04-26 12:53:50.156	3229.89	-78.716	310.22
2012-04-26 12:53:50.356	3230.09	-78.565	310.22
2012-04-26 12:53:50.556	3230.29	-79.087	310.22
2012-04-26 12:53:50.756	3230.49	-79.155	310.22
2012-04-26 12:53:50.946	3230.68	-78.194	310.22
2012-04-26 12:53:51.156	3230.89	-78.27	310.22
2012-04-26 12:53:51.356	3231.09	-78.388	310.22
2012-04-26 12:53:51.556	3231.29	-78.796	310.22
2012-04-26 12:53:51.756	3231.49	-78.824	310.22
2012-04-26 12:53:51.966	3231.7	-78.969	310.22
2012-04-26 12:53:52.166	3231.9	-79.016	310.22
2012-04-26 12:53:52.356	3232.09	-78.73	310.22
2012-04-26 12:53:52.556	3232.29	-78.153	310.22
2012-04-26 12:53:52.756	3232.49	-78.192	310.22
2012-04-26 12:53:52.966	3232.7	-77.64	310.22
2012-04-26 12:53:53.166	3232.9	-78.486	310.22
2012-04-26 12:53:53.366	3233.1	-77.683	310.21
2012-04-26 12:53:53.556	3233.29	-78.695	310.21
2012-04-26 12:53:53.756	3233.49	-78.87	310.22
2012-04-26 12:53:53.966	3233.7	-78.284	310.22
2012-04-26 12:53:54.166	3233.9	-78.526	310.22
2012-04-26 12:53:54.366	3234.1	-77.634	310.22
2012-04-26 12:53:54.576	3234.31	-77.109	310.22
2012-04-26 12:53:54.776	3234.51	-78.496	310.22
2012-04-26 12:53:54.966	3234.7	-77.944	310.22
2012-04-26 12:53:55.166	3234.9	-77.846	310.22
2012-04-26 12:53:55.366	3235.1	-77.441	310.22
2012-04-26 12:53:55.576	3235.31	-77.474	310.23
2012-04-26 12:53:55.776	3235.51	-78.267	310.23
2012-04-26 12:53:55.976	3235.71	-78.009	310.23
2012-04-26 12:53:56.186	3235.92	-77.796	310.23
2012-04-26 12:53:56.366	3236.1	-78.556	310.23
2012-04-26 12:53:56.576	3236.31	-78.58	310.23
2012-04-26 12:53:56.776	3236.51	-78.653	310.23
2012-04-26 12:53:56.976	3236.71	-78.624	310.23
2012-04-26 12:53:57.186	3236.92	-79.162	310.22
2012-04-26 12:53:57.386	3237.12	-77.433	310.22
2012-04-26 12:53:57.586	3237.32	-77.958	310.22
2012-04-26 12:53:57.776	3237.51	-78.316	310.22
2012-04-26 12:53:57.976	3237.71	-78.632	310.22
2012-04-26 12:53:58.186	3237.92	-78.253	310.22
2012-04-26 12:53:58.386	3238.12	-78.811	310.23
2012-04-26 12:53:58.586	3238.32	-78.405	310.22
2012-04-26 12:53:58.796	3238.53	-77.746	310.22
2012-04-26 12:53:58.996	3238.73	-78.074	310.22
2012-04-26 12:53:59.186	3238.92	-79.019	310.22
2012-04-26 12:53:59.386	3239.12	-78.532	310.22
2012-04-26 12:53:59.586	3239.32	-78.896	310.22
2012-04-26 12:53:59.796	3239.53	-79.347	310.22
2012-04-26 12:53:59.996	3239.73	-77.23	310.22
2012-04-26 12:54:00.196	3239.93	-78.65	310.21
2012-04-26 12:54:00.386	3240.12	-78.848	310.21
2012-04-26 12:54:00.586	3240.32	-78.974	310.22
2012-04-26 12:54:00.796	3240.53	-79.813	310.22
2012-04-26 12:54:00.996	3240.73	-78.974	310.22
2012-04-26 12:54:01.196	3240.93	-77.96	310.22
2012-04-26 12:54:01.406	3241.14	-78.32	310.22
2012-04-26 12:54:01.606	3241.34	-77.484	310.22
2012-04-26 12:54:01.796	3241.53	-78.409	310.22
2012-04-26 12:54:01.996	3241.73	-77.381	310.22
2012-04-26 12:54:02.196	3241.93	-77.631	310.22
2012-04-26 12:54:02.406	3242.14	-77.271	310.22
2012-04-26 12:54:02.606	3242.34	-77.815	310.22
2012-04-26 12:54:02.806	3242.54	-77.218	310.22
2012-04-26 12:54:03.006	3242.74	-77.123	310.22
2012-04-26 12:54:03.196	3242.93	-78.056	310.22
2012-04-26 12:54:03.406	3243.14	-77.904	310.22
2012-04-26 12:54:03.606	3243.34	-77.587	310.22
2012-04-26 12:54:03.806	3243.54	-77.153	310.22
2012-04-26 12:54:04.006	3243.74	-77.029	310.22
2012-04-26 12:54:04.216	3243.95	-77.894	310.22
2012-04-26 12:54:04.416	3244.15	-77.22	310.22
2012-04-26 12:54:04.606	3244.34	-76.936	310.22
2012-04-26 12:54:04.806	3244.54	-76.752	310.22
2012-04-26 12:54:05.006	3244.74	-76.516	310.22
2012-04-26 12:54:05.216	3244.95	-77.06	310.21
2012-04-26 12:54:05.416	3245.15	-77.568	310.21
2012-04-26 12:54:05.616	3245.35	-76.821	310.21
2012-04-26 12:54:05.806	3245.54	-78.603	310.21
2012-04-26 12:54:06.006	3245.74	-77.251	310.21
2012-04-26 12:54:06.216	3245.95	-76.986	310.22
2012-04-26 12:54:06.416	3246.15	-76.78	310.22
2012-04-26 12:54:06.616	3246.35	-77.442	310.22
2012-04-26 12:54:06.826	3246.56	-77.43	310.22
2012-04-26 12:54:07.026	3246.76	-77.244	310.21
2012-04-26 12:54:07.216	3246.95	-77.563	310.21
2012-04-26 12:54:07.416	3247.15	-77.896	310.21
2012-04-26 12:54:07.616	3247.35	-77.515	310.21
2012-04-26 12:54:07.826	3247.56	-77.329	310.21
2012-04-26 12:54:08.026	3247.76	-77.154	310.21
2012-04-26 12:54:08.226	3247.96	-77.758	310.21
2012-04-26 12:54:08.436	3248.17	-78.235	310.22
2012-04-26 12:54:08.616	3248.35	-77.953	310.22
2012-04-26 12:54:08.826	3248.56	-77.148	310.22
2012-04-26 12:54:09.026	3248.76	-77.179	310.22
2012-04-26 12:54:09.226	3248.96	-77.38	310.21
2012-04-26 12:54:09.436	3249.17	-76.873	310.21
2012-04-26 12:54:09.636	3249.37	-76.554	310.22
2012-04-26 12:54:09.836	3249.57	-77.11	310.22
2012-04-26 12:54:10.026	3249.76	-77.247	310.22
2012-04-26 12:54:10.226	3249.96	-77.707	310.22
2012-04-26 12:54:10.436	3250.17	-77.301	310.22
2012-04-26 12:54:10.636	3250.37	-77.465	310.22
2012-04-26 12:54:10.836	3250.57	-77.711	310.22
2012-04-26 12:54:11.046	3250.78	-77.313	310.22
2012-04-26 12:54:11.246	3250.98	-77.235	310.21
2012-04-26 12:54:11.436	3251.17	-77.334	310.21
2012-04-26 12:54:11.636	3251.37	-77.331	310.22
2012-04-26 12:54:11.836	3251.57	-77.871	310.22
2012-04-26 12:54:12.046	3251.78	-76.908	310.22
2012-04-26 12:54:12.246	3251.98	-77.533	310.22
2012-04-26 12:54:12.446	3252.18	-78.317	310.22
2012-04-26 12:54:12.636	3252.37	-77.265	310.22
2012-04-26 12:54:12.836	3252.57	-77.241	310.22
2012-04-26 12:54:13.046	3252.78	-76.864	310.22
2012-04-26 12:54:13.246	3252.98	-77.459	310.22
2012-04-26 12:54:13.446	3253.18	-77.924	310.22
2012-04-26 12:54:13.656	3253.39	-76.946	310.22
2012-04-26 12:54:13.856	3253.59	-77.464	310.22
2012-04-26 12:54:14.046	3253.78	-76.26	310.22
2012-04-26 12:54:14.246	3253.98	-77.507	310.21
2012-04-26 12:54:14.446	3254.18	-77.344	310.21
2012-04-26 12:54:14.656	3254.39	-78.104	310.22
2012-04-26 12:54:14.856	3254.59	-77.796	310.22
2012-04-26 12:54:15.056	3254.79	-77.485	310.22
2012-04-26 12:54:15.256	3254.99	-78.012	310.22
2012-04-26 12:54:15.446	3255.18	-77.154	310.21
2012-04-26 12:54:15.656	3255.39	-77.394	310.22
2012-04-26 12:54:15.856	3255.59	-78.262	310.22
2012-04-26 12:54:16.056	3255.79	-78.217	310.23
2012-04-26 12:54:16.256	3255.99	-77.849	310.23
2012-04-26 12:54:16.466	3256.2	-77.829	310.23
2012-04-26 12:54:16.666	3256.4	-77.867	310.23
2012-04-26 12:54:16.856	3256.59	-77.486	310.22
2012-04-26 12:54:17.056	3256.79	-77.925	310.22
2012-04-26 12:54:17.256	3256.99	-78.359	310.22
2012-04-26 12:54:17.466	3257.2	-79.692	310.22
2012-04-26 12:54:17.666	3257.4	-78.573	310.22
2012-04-26 12:54:17.866	3257.6	-78.073	310.22
2012-04-26 12:54:18.056	3257.79	-77.573	310.22
2012-04-26 12:54:18.256	3257.99	-77.261	310.22
2012-04-26 12:54:18.466	3258.2	-78.854	310.22
2012-04-26 12:54:18.666	3258.4	-78.319	310.22
2012-04-26 12:54:18.866	3258.6	-78.111	310.22
2012-04-26 12:54:19.076	3258.81	-78.172	310.22
2012-04-26 12:54:19.276	3259.01	-78.796	310.21
2012-04-26 12:54:19.466	3259.2	-77.905	310.21
2012-04-26 12:54:19.666	3259.4	-78.091	310.21
2012-04-26 12:54:19.866	3259.6	-78.346	310.21
2012-04-26 12:54:20.076	3259.81	-78.825	310.21
2012-04-26 12:54:20.276	3260.01	-78.572	310.21
2012-04-26 12:54:20.476	3260.21	-78.256	310.21
2012-04-26 12:54:20.686	3260.42	-78.133	310.21
2012-04-26 12:54:20.866	3260.6	-78.756	310.21
2012-04-26 12:54:21.076	3260.81	-78.221	310.22
2012-04-26 12:54:21.276	3261.01	-77.387	310.22
2012-04-26 12:54:21.476	3261.21	-77.834	310.22
2012-04-26 12:54:21.686	3261.42	-78.104	310.22
2012-04-26 12:54:21.886	3261.62	-78.205	310.22
2012-04-26 12:54:22.086	3261.82	-78.536	310.21
2012-04-26 12:54:22.276	3262.01	-78.234	310.21
