TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:39:23.334	0.00	43.9560	-21.9711	1	292.470001	292.690002
2020-02-05 15:39:24.271	0.00	43.9029	-21.9689	1	292.470001	292.690002
2020-02-05 15:39:25.204	0.00	43.8268	-21.9719	1	292.470001	292.690002
2020-02-05 15:39:26.157	0.00	43.9083	-21.9719	1	292.470001	292.700012
2020-02-05 15:39:27.098	0.00	43.8403	-21.9698	1	292.459991	292.690002
2020-02-05 15:39:28.038	0.00	43.8906	-21.9719	1	292.470001	292.700012
2020-02-05 15:39:28.963	0.00	43.8068	-21.9720	1	292.470001	292.679993
2020-02-05 15:39:29.904	0.00	43.7802	-21.9711	1	292.470001	292.690002
2020-02-05 15:39:30.839	0.00	43.7720	-21.9715	1	292.470001	292.690002
2020-02-05 15:39:31.782	0.00	43.7256	-21.9704	1	292.470001	292.679993
2020-02-05 15:39:32.739	0.00	43.7999	-21.9744	1	292.459991	292.679993
2020-02-05 15:39:33.685	0.00	43.7308	-21.9761	1	292.480011	292.690002
2020-02-05 15:39:34.627	0.00	43.7120	-21.9786	1	292.470001	292.690002
2020-02-05 15:39:35.568	0.00	43.6991	-21.9817	1	292.480011	292.679993
2020-02-05 15:39:36.490	0.00	43.6429	-21.9782	1	292.470001	292.700012
2020-02-05 15:39:37.429	0.00	43.6810	-21.9744	1	292.480011	292.700012
2020-02-05 15:39:38.342	0.00	43.5868	-21.9760	1	292.470001	292.690002
2020-02-05 15:39:39.317	0.00	43.6266	-21.9805	1	292.480011	292.670013
2020-02-05 15:39:40.281	0.00	43.5457	-21.9793	1	292.470001	292.690002
2020-02-05 15:39:41.195	0.00	43.4817	-21.9783	1	292.489990	292.709991
2020-02-05 15:39:42.135	0.00	43.5012	-21.9808	1	292.489990	292.690002
2020-02-05 15:39:43.115	0.00	43.4888	-21.9805	1	292.500000	292.690002
2020-02-05 15:39:44.000	0.00	43.5801	-21.9799	1	292.480011	292.690002
2020-02-05 15:39:44.980	0.00	43.5843	-21.9777	1	292.480011	292.700012
2020-02-05 15:39:45.908	0.00	43.6233	-21.9800	1	292.489990	292.690002
2020-02-05 15:39:46.845	0.00	43.6450	-21.9787	1	292.489990	292.690002
